s1	Scaffolds_258	33	861833	0.009545	50656524	0.561047	-
s1	Scaffolds_195	34	858504	0.009508	51515028	0.570556	-
s1	Scaffolds_814	35	851675	0.009433	52366703	0.579988	-
s1	Scaffolds_53	36	788386	0.008732	53155089	0.588720	-
s1	Scaffolds_251	37	773658	0.008569	53928747	0.597289	-
s1	Scaffolds_609	38	773658	0.008569	54702405	0.605858	-
s1	Scaffolds_10	39	773467	0.008567	55475872	0.614424	-
s1	Scaffolds_253	40	763023	0.008451	56238895	0.622875	-
s1	Scaffolds_516	41	735519	0.008146	56974414	0.631021	-
s1	Scaffolds_40	42	701041	0.007764	57675455	0.638786	-
s1	Scaffolds_177	43	696990	0.007720	58372445	0.646505	-
s1	Scaffolds_160	44	675768	0.007484	59048213	0.653990	-
s1	Scaffolds_98	45	644476	0.007138	59692689	0.661128	-
s1	Scaffolds_11	46	642189	0.007113	60334878	0.668240	-
s1	Scaffolds_526	47	579093	0.006414	60913971	0.674654	-
s1	Scaffolds_50	48	554491	0.006141	61468462	0.680795	-
s1	Scaffolds_196	49	541223	0.005994	62009685	0.686789	-
s1	Scaffolds_72	50	530323	0.005874	62540008	0.692663	-
s1	Scaffolds_60	51	518110	0.005738	63058118	0.698401	-
s1	Scaffolds_111	52	505903	0.005603	63564021	0.704005	-
s1	Scaffolds_278	53	503841	0.005580	64067862	0.709585	-
s1	Scaffolds_141	54	500204	0.005540	64568066	0.715125	-
s1	Scaffolds_167	55	498008	0.005516	65066074	0.720641	-
s1	Scaffolds_99	56	494368	0.005475	65560442	0.726116	-
s1	Scaffolds_199	57	480716	0.005324	66041158	0.731440	-
s1	Scaffolds_142	58	479561	0.005311	66520719	0.736752	-
s1	Scaffolds_45	59	469646	0.005202	66990365	0.741953	-
s1	Scaffolds_7	60	467761	0.005181	67458126	0.747134	-
s1	Scaffolds_781	61	459127	0.005085	67917253	0.752219	-
s1	Scaffolds_71	62	457773	0.005070	68375026	0.757289	-
s1	Scaffolds_159	63	441878	0.004894	68816904	0.762183	-
s1	Scaffolds_191	64	441865	0.004894	69258769	0.767077	-
s1	Scaffolds_9	65	438271	0.004854	69697040	0.771931	-
s1	Scaffolds_758	66	432387	0.004789	70129427	0.776720	-
s1	Scaffolds_192	67	421802	0.004672	70551229	0.781391	-
s1	Scaffolds_300	68	419102	0.004642	70970331	0.786033	-
s1	Scaffolds_682	69	403051	0.004464	71373382	0.790497	-
s1	Scaffolds_868	70	392066	0.004342	71765448	0.794840	-
s1	Scaffolds_391	71	380229	0.004211	72145677	0.799051	-
s1	Scaffolds_260	72	369669	0.004094	72515346	0.803145	-
s1	Scaffolds_645	73	367440	0.004070	72882786	0.807215	-
s1	Scaffolds_698	74	366300	0.004057	73249086	0.811272	-
s1	Scaffolds_209	75	344756	0.003818	73593842	0.815090	-
s1	Scaffolds_228	76	342101	0.003789	73935943	0.818879	-
s1	Scaffolds_172	77	334139	0.003701	74270082	0.822580	-
s1	Scaffolds_555	78	323962	0.003588	74594044	0.826168	-
s1	Scaffolds_2	79	316177	0.003502	74910221	0.829670	-
s1	Scaffolds_100	80	314385	0.003482	75224606	0.833152	-
s1	Scaffolds_85	81	306253	0.003392	75530859	0.836543	-
s1	Scaffolds_83	82	297684	0.003297	75828543	0.839840	-
s1	Scaffolds_317	83	291447	0.003228	76119990	0.843068	-
s1	Scaffolds_219	84	286800	0.003176	76406790	0.846245	-
s1	Scaffolds_43	85	282425	0.003128	76689215	0.849373	-
s1	Scaffolds_124	86	278038	0.003079	76967253	0.852452	-
s1	Scaffolds_31	87	274712	0.003043	77241965	0.855495	-
s1	Scaffolds_66	88	269863	0.002989	77511828	0.858484	-
s1	Scaffolds_170	89	267716	0.002965	77779544	0.861449	-
s1	Scaffolds_208	90	262187	0.002904	78041731	0.864353	-
s1	Scaffolds_187	91	260330	0.002883	78302061	0.867236	-
s1	Scaffolds_63	92	259293	0.002872	78561354	0.870108	-
s1	Scaffolds_246	93	247850	0.002745	78809204	0.872853	-
s1	Scaffolds_140	94	246063	0.002725	79055267	0.875578	-
s1	Scaffolds_643	95	238000	0.002636	79293267	0.878214	-
s1	Scaffolds_92	96	227001	0.002514	79520268	0.880728	-
s1	Scaffolds_691	97	227001	0.002514	79747269	0.883242	-
s1	Scaffolds_537	98	226299	0.002506	79973568	0.885749	-
s1	Scaffolds_161	99	223170	0.002472	80196738	0.888221	-
s1	Scaffolds_239	100	210643	0.002333	80407381	0.890554	-
s1	Scaffolds_914	101	194764	0.002157	80602145	0.892711	-
s1	Scaffolds_438	102	193899	0.002148	80796044	0.894858	-
s1	Scaffolds_21	103	193151	0.002139	80989195	0.896997	-
s1	Scaffolds_120	104	192530	0.002132	81181725	0.899130	-
s1	Scaffolds_574	105	186373	0.002064	81368098	0.901194	-
s1	Scaffolds_220	106	183373	0.002031	81551471	0.903225	-
s1	Scaffolds_345	107	173949	0.001927	81725420	0.905151	-
s1	Scaffolds_75	108	167010	0.001850	81892430	0.907001	-
s1	Scaffolds_322	109	167010	0.001850	82059440	0.908851	-
s1	Scaffolds_88	110	164384	0.001821	82223824	0.910672	-
s1	Scaffolds_244	111	160833	0.001781	82384657	0.912453	-
s1	Scaffolds_656	112	160788	0.001781	82545445	0.914234	-
s1	Scaffolds_633	113	160779	0.001781	82706224	0.916014	-
s1	Scaffolds_1	114	154819	0.001715	82861043	0.917729	-
s1	Scaffolds_105	115	152163	0.001685	83013206	0.919414	-
s1	Scaffolds_138	116	148240	0.001642	83161446	0.921056	-
s1	Scaffolds_733	117	146140	0.001619	83307586	0.922675	-
s1	Scaffolds_173	118	144802	0.001604	83452388	0.924279	-
s1	Scaffolds_590	119	144802	0.001604	83597190	0.925882	-
s1	Scaffolds_3	120	140191	0.001553	83737381	0.927435	-
s1	Scaffolds_116	121	139317	0.001543	83876698	0.928978	-
s1	Scaffolds_76	122	138639	0.001535	84015337	0.930513	-
s1	Scaffolds_694	123	136172	0.001508	84151509	0.932022	-
s1	Scaffolds_113	124	132439	0.001467	84283948	0.933488	-
s1	Scaffolds_982	125	131873	0.001461	84415821	0.934949	-
s1	Scaffolds_218	126	131451	0.001456	84547272	0.936405	-
s1	Scaffolds_178	127	131254	0.001454	84678526	0.937859	-
s1	Scaffolds_5	128	125264	0.001387	84803790	0.939246	-
s1	Scaffolds_557	129	123366	0.001366	84927156	0.940612	-
s1	Scaffolds_222	130	117403	0.001300	85044559	0.941913	-
s1	Scaffolds_153	131	115109	0.001275	85159668	0.943188	-
s1	Scaffolds_505	132	112811	0.001249	85272479	0.944437	-
s1	Scaffolds_109	133	111827	0.001239	85384306	0.945676	-
s1	Scaffolds_17	134	111538	0.001235	85495844	0.946911	-
s1	Scaffolds_118	135	109355	0.001211	85605199	0.948122	-
s1	Scaffolds_212	136	108552	0.001202	85713751	0.949324	-
s1	Scaffolds_424	137	108364	0.001200	85822115	0.950524	-
s1	Scaffolds_62	138	107981	0.001196	85930096	0.951720	-
s1	Scaffolds_714	139	107867	0.001195	86037963	0.952915	-
s1	Scaffolds_122	140	107579	0.001191	86145542	0.954107	-
s1	Scaffolds_867	141	105073	0.001164	86250615	0.955270	-
s1	Scaffolds_186	142	96206	0.001066	86346821	0.956336	-
s1	Scaffolds_130	143	91565	0.001014	86438386	0.957350	-
s1	Scaffolds_158	144	89201	0.000988	86527587	0.958338	-
s1	Scaffolds_139	145	87221	0.000966	86614808	0.959304	-
s1	Scaffolds_6	146	85106	0.000943	86699914	0.960247	-
s1	Scaffolds_754	147	85006	0.000941	86784920	0.961188	-
s1	Scaffolds_12	148	81392	0.000901	86866312	0.962090	-
s1	Scaffolds_374	149	75402	0.000835	86941714	0.962925	-
s1	Scaffolds_155	150	73930	0.000819	87015644	0.963743	-
s1	Scaffolds_119	151	73423	0.000813	87089067	0.964557	-
s1	Scaffolds_591	152	73357	0.000812	87162424	0.965369	-
s1	Scaffolds_987	153	67846	0.000751	87230270	0.966121	-
s1	Scaffolds_666	154	67645	0.000749	87297915	0.966870	-
s1	Scaffolds_18	155	66613	0.000738	87364528	0.967608	-
s1	Scaffolds_32	156	66567	0.000737	87431095	0.968345	-
s1	Scaffolds_25	157	66077	0.000732	87497172	0.969077	-
s1	Scaffolds_110	158	65322	0.000723	87562494	0.969800	-
s1	Scaffolds_152	159	63752	0.000706	87626246	0.970506	-
s1	Scaffolds_107	160	63739	0.000706	87689985	0.971212	-
s1	Scaffolds_156	161	62392	0.000691	87752377	0.971903	-
s1	Scaffolds_848	162	61915	0.000686	87814292	0.972589	-
s1	Scaffolds_74	163	60570	0.000671	87874862	0.973260	-
s1	Scaffolds_719	164	58767	0.000651	87933629	0.973911	-
s1	Scaffolds_830	165	57414	0.000636	87991043	0.974546	-
s1	Scaffolds_51	166	54569	0.000604	88045612	0.975151	-
s1	Scaffolds_334	167	54538	0.000604	88100150	0.975755	-
s1	Scaffolds_213	168	54083	0.000599	88154233	0.976354	-
s1	Scaffolds_67	169	53212	0.000589	88207445	0.976943	-
s1	Scaffolds_114	170	52897	0.000586	88260342	0.977529	-
s1	Scaffolds_227	171	51383	0.000569	88311725	0.978098	-
s1	Scaffolds_38	172	51337	0.000569	88363062	0.978667	-
s1	Scaffolds_47	173	51088	0.000566	88414150	0.979233	-
s1	Scaffolds_684	174	48340	0.000535	88462490	0.979768	-
s1	Scaffolds_459	175	47937	0.000531	88510427	0.980299	-
s1	Scaffolds_33	176	47309	0.000524	88557736	0.980823	-
s1	Scaffolds_19	177	46379	0.000514	88604115	0.981337	-
s1	Scaffolds_674	178	45262	0.000501	88649377	0.981838	-
s1	Scaffolds_261	179	43602	0.000483	88692979	0.982321	-
s1	Scaffolds_48	180	42844	0.000475	88735823	0.982795	-
s1	Scaffolds_27	181	41945	0.000465	88777768	0.983260	-
s1	Scaffolds_900	182	41337	0.000458	88819105	0.983718	-
s1	Scaffolds_256	183	39310	0.000435	88858415	0.984153	-
s1	Scaffolds_26	184	38818	0.000430	88897233	0.984583	-
s1	Scaffolds_198	185	36572	0.000405	88933805	0.984988	-
s1	Scaffolds_90	186	36408	0.000403	88970213	0.985391	-
s1	Scaffolds_324	187	35664	0.000395	89005877	0.985786	-
s1	Scaffolds_151	188	35084	0.000389	89040961	0.986175	-
s1	Scaffolds_194	189	35062	0.000388	89076023	0.986563	-
s1	Scaffolds_330	190	33737	0.000374	89109760	0.986937	-
s1	Scaffolds_428	191	33378	0.000370	89143138	0.987307	-
s1	Scaffolds_460	192	33105	0.000367	89176243	0.987673	-
s1	Scaffolds_180	193	32862	0.000364	89209105	0.988037	-
s1	Scaffolds_880	194	32862	0.000364	89241967	0.988401	-
s1	Scaffolds_64	195	32001	0.000354	89273968	0.988756	-
s1	Scaffolds_255	196	31225	0.000346	89305193	0.989101	-
s1	Scaffolds_529	197	31225	0.000346	89336418	0.989447	-
s1	Scaffolds_131	198	30539	0.000338	89366957	0.989785	-
s1	Scaffolds_89	199	28527	0.000316	89395484	0.990101	-
s1	Scaffolds_276	200	27174	0.000301	89422658	0.990402	-
s1	Scaffolds_68	201	25947	0.000287	89448605	0.990690	-
s1	Scaffolds_185	202	25531	0.000283	89474136	0.990973	-
s1	Scaffolds_238	203	25380	0.000281	89499516	0.991254	-
s1	Scaffolds_303	204	25380	0.000281	89524896	0.991535	-
s1	Scaffolds_338	205	25252	0.000280	89550148	0.991814	-
s1	Scaffolds_367	206	24734	0.000274	89574882	0.992088	-
s1	Scaffolds_201	207	24441	0.000271	89599323	0.992359	-
s1	Scaffolds_91	208	24122	0.000267	89623445	0.992626	-
s1	Scaffolds_29	209	23980	0.000266	89647425	0.992892	-
s1	Scaffolds_171	210	23012	0.000255	89670437	0.993147	-
s1	Scaffolds_357	211	23012	0.000255	89693449	0.993402	-
s1	Scaffolds_252	212	22306	0.000247	89715755	0.993649	-
s1	Scaffolds_776	213	22306	0.000247	89738061	0.993896	-
s1	Scaffolds_347	214	21628	0.000240	89759689	0.994135	-
s1	Scaffolds_485	215	21606	0.000239	89781295	0.994374	-
s1	Scaffolds_535	216	21026	0.000233	89802321	0.994607	-
s1	Scaffolds_858	217	20521	0.000227	89822842	0.994835	-
s1	Scaffolds_603	218	20262	0.000224	89843104	0.995059	-
s1	Scaffolds_1037	219	19849	0.000220	89862953	0.995279	-
s1	Scaffolds_751	220	19523	0.000216	89882476	0.995495	-
s1	Scaffolds_580	221	19393	0.000215	89901869	0.995710	-
s1	Scaffolds_849	222	19320	0.000214	89921189	0.995924	-
s1	Scaffolds_411	223	19205	0.000213	89940394	0.996137	-
s1	Scaffolds_354	224	18516	0.000205	89958910	0.996342	-
s1	Scaffolds_157	225	17870	0.000198	89976780	0.996540	-
s1	Scaffolds_287	226	17442	0.000193	89994222	0.996733	-
s1	Scaffolds_380	227	17123	0.000190	90011345	0.996922	-
s2	TwiV4.001	1	27419307	0.217290	27419307	0.217290	-
s2	TwiV4.002	2	21058398	0.166882	48477705	0.384172	-
s2	TwiV4.003	3	12839611	0.101750	61317316	0.485922	-
s2	TwiV4.004	4	6726358	0.053304	68043674	0.539227	-
s2	TwiV4.005	5	6702609	0.053116	74746283	0.592343	-
s2	TwiV4.006	6	6415494	0.050841	81161777	0.643184	-
s2	TwiV4.007	7	6158071	0.048801	87319848	0.691985	-
s2	TwiV4.008	8	5558250	0.044048	92878098	0.736032	-
s2	TwiV4.009	9	4822599	0.038218	97700697	0.774250	-
s2	TwiV4.010	10	2994601	0.023731	100695298	0.797981	-
s2	TwiV4.011	11	2820404	0.022351	103515702	0.820332	-
s2	TwiV4.012	12	1563853	0.012393	105079555	0.832725	-
s2	TwiV4.013	13	1407399	0.011153	106486954	0.843878	-
s2	TwiV4.014	14	936240	0.007419	107423194	0.851298	-
s2	TwiV4.015	15	842057	0.006673	108265251	0.857971	-
s2	TwiV4.016	16	772841	0.006125	109038092	0.864095	-
s2	TwiV4.017	17	607771	0.004816	109645863	0.868912	-
s2	TwiV4.018	18	532971	0.004224	110178834	0.873136	-
s2	TwiV4.019	19	402311	0.003188	110581145	0.876324	-
s2	TwiV4.020	20	389309	0.003085	110970454	0.879409	-
s2	TwiV4.021	21	346265	0.002744	111316719	0.882153	-
s2	TwiV4.022	22	340299	0.002697	111657018	0.884850	-
s2	TwiV4.023	23	315686	0.002502	111972704	0.887351	-
s2	TwiV4.024	24	307285	0.002435	112279989	0.889787	-
s2	TwiV4.025	25	289014	0.002290	112569003	0.892077	-
s2	TwiV4.026	26	277778	0.002201	112846781	0.894278	-
s2	TwiV4.027	27	273232	0.002165	113120013	0.896444	-
s2	TwiV4.028	28	264249	0.002094	113384262	0.898538	-
s2	TwiV4.029	29	238756	0.001892	113623018	0.900430	-
s2	TwiV4.030	30	220598	0.001748	113843616	0.902178	-
s2	TwiV4.031	31	207788	0.001647	114051404	0.903825	-
s2	TwiV4.032	32	199396	0.001580	114250800	0.905405	-
s2	TwiV4.033	33	198637	0.001574	114449437	0.906979	-
s2	TwiV4.034	34	197284	0.001563	114646721	0.908542	-
s2	TwiV4.035	35	197137	0.001562	114843858	0.910105	-
s2	TwiV4.036	36	197100	0.001562	115040958	0.911666	-
s2	TwiV4.037	37	186324	0.001477	115227282	0.913143	-
s2	TwiV4.038	38	182762	0.001448	115410044	0.914591	-
s2	TwiV4.039	39	181510	0.001438	115591554	0.916030	-
s2	TwiV4.040	40	172819	0.001370	115764373	0.917399	-
s2	TwiV4.041	41	170212	0.001349	115934585	0.918748	-
s2	TwiV4.042	42	157252	0.001246	116091837	0.919994	-
s2	TwiV4.043	43	153155	0.001214	116244992	0.921208	-
s2	TwiV4.044	44	148715	0.001179	116393707	0.922387	-
s2	TwiV4.045	45	144403	0.001144	116538110	0.923531	-
s2	TwiV4.046	46	144325	0.001144	116682435	0.924675	-
s2	TwiV4.047	47	143725	0.001139	116826160	0.925814	-
s2	TwiV4.048	48	142488	0.001129	116968648	0.926943	-
s2	TwiV4.049	49	137513	0.001090	117106161	0.928033	-
s2	TwiV4.050	50	135155	0.001071	117241316	0.929104	-
s2	TwiV4.051	51	133851	0.001061	117375167	0.930164	-
s2	TwiV4.052	52	130167	0.001032	117505334	0.931196	-
s2	TwiV4.053	53	127493	0.001010	117632827	0.932206	-
s2	TwiV4.054	54	123498	0.000979	117756325	0.933185	-
s2	TwiV4.055	55	122989	0.000975	117879314	0.934160	-
s2	TwiV4.056	56	122583	0.000971	118001897	0.935131	-
s2	TwiV4.057	57	117874	0.000934	118119771	0.936065	-
s2	TwiV4.058	58	117083	0.000928	118236854	0.936993	-
s2	TwiV4.059	59	112403	0.000891	118349257	0.937884	-
s2	TwiV4.060	60	111607	0.000884	118460864	0.938768	-
s2	TwiV4.061	61	111567	0.000884	118572431	0.939652	-
s2	TwiV4.062	62	110492	0.000876	118682923	0.940528	-
s2	TwiV4.063	63	109668	0.000869	118792591	0.941397	-
s2	TwiV4.064	64	104722	0.000830	118897313	0.942227	-
s2	TwiV4.065	65	102156	0.000810	118999469	0.943037	-
s2	TwiV4.066	66	101441	0.000804	119100910	0.943840	-
s2	TwiV4.067	67	101120	0.000801	119202030	0.944642	-
s2	TwiV4.068	68	100107	0.000793	119302137	0.945435	-
s2	TwiV4.069	69	98695	0.000782	119400832	0.946217	-
s2	TwiV4.070	70	97873	0.000776	119498705	0.946993	-
s2	TwiV4.071	71	94084	0.000746	119592789	0.947738	-
s2	TwiV4.072	72	93421	0.000740	119686210	0.948479	-
s2	TwiV4.073	73	91159	0.000722	119777369	0.949201	-
s2	TwiV4.074	74	91147	0.000722	119868516	0.949923	-
s2	TwiV4.075	75	88740	0.000703	119957256	0.950627	-
s2	TwiV4.076	76	88337	0.000700	120045593	0.951327	-
g	g4431.t1	Scaffolds_23	g8862.t1	TwiV4.001	4328936.5	2994284.0	177.0
g	g4432.t1	Scaffolds_23	g8862.t1	TwiV4.001	4329842.5	2994284.0	566.0
g	g4433.t1	Scaffolds_23	g8862.t1	TwiV4.001	4331462.5	2994284.0	416.0
g	g4434.t1	Scaffolds_23	g8862.t1	TwiV4.001	4333400.5	2994284.0	1060.0
g	g4435.t1	Scaffolds_23	g8865.t1	TwiV4.001	4337860.5	3008662.0	564.0
g	g4436.t1	Scaffolds_23	g8865.t1	TwiV4.001	4341697.5	3008662.0	165.0
g	g4437.t1	Scaffolds_23	g8866.t1	TwiV4.001	4342735.0	3012769.0	237.0
g	g4438.t1	Scaffolds_23	g8866.t1	TwiV4.001	4343311.5	3012769.0	132.0
g	g4439.t1	Scaffolds_23	g8866.t1	TwiV4.001	4345007.5	3012769.0	488.0
g	g4440.t1	Scaffolds_23	g8867.t1	TwiV4.001	4347607.5	3015751.0	278.0
g	g4441.t1	Scaffolds_23	g8868.t1	TwiV4.001	4350134.5	3017908.0	657.0
g	g4442.t1	Scaffolds_23	g8869.t1	TwiV4.001	4351961.0	3019895.0	246.0
g	g4443.t1	Scaffolds_23	g8870.t1	TwiV4.001	4353894.0	3021256.0	223.0
g	g4444.t1	Scaffolds_23	g8872.t1	TwiV4.001	4356310.0	3029196.0	195.0
g	g4446.t1	Scaffolds_23	g8876.t1	TwiV4.001	4359775.0	3034679.0	393.0
g	g4447.t1	Scaffolds_23	g8877.t1	TwiV4.001	4362427.5	3035874.0	447.0
g	g4448.t1	Scaffolds_23	g8878.t1	TwiV4.001	4363531.0	3036962.0	509.0
g	g4449.t1	Scaffolds_23	g8879.t1	TwiV4.001	4365013.0	3039857.5	300.0
g	g4450.t1	Scaffolds_23	g22469.t1	TwiV4.011	4366563.0	102169240.5	206.0
g	g4451.t1	Scaffolds_23	g8879.t1	TwiV4.001	4369479.0	3039857.5	696.0
g	g4452.t1	Scaffolds_23	g8880.t1	TwiV4.001	4371080.0	3042376.0	287.0
g	g4453.t1	Scaffolds_23	g8881.t1	TwiV4.001	4374417.5	3046080.0	1543.0
g	g4454.t1	Scaffolds_23	g8882.t1	TwiV4.001	4379855.5	3052026.5	892.0
g	g4455.t1	Scaffolds_23	g8883.t1	TwiV4.001	4383727.0	3055906.0	739.0
g	g4456.t1	Scaffolds_23	g8887.t1	TwiV4.001	4391053.0	3065069.5	1383.0
g	g4457.t1	Scaffolds_23	g8890.t1	TwiV4.001	4402537.5	3075688.0	695.0
g	g4458.t1	Scaffolds_23	g8891.t1	TwiV4.001	4406622.5	3078796.5	223.0
g	g4459.t1	Scaffolds_23	g8892.t1	TwiV4.001	4408307.5	3080166.0	376.0
g	g4460.t1	Scaffolds_23	g8893.t1	TwiV4.001	4410582.5	3082528.0	874.0
g	g4461.t1	Scaffolds_23	g8894.t1	TwiV4.001	4412582.5	3084653.5	234.0
g	g4462.t1	Scaffolds_23	g8895.t1	TwiV4.001	4415451.5	3086278.5	246.0
g	g4463.t1	Scaffolds_23	g8896.t1	TwiV4.001	4421769.0	3091882.5	1069.0
g	g4464.t1	Scaffolds_23	g8896.t1	TwiV4.001	4426197.5	3091882.5	181.0
g	g4465.t1	Scaffolds_23	g8897.t1	TwiV4.001	4427768.5	3097836.5	583.0
g	g4466.t1	Scaffolds_23	g8898.t1	TwiV4.001	4429467.5	3099801.5	162.0
g	g4467.t1	Scaffolds_23	g8898.t1	TwiV4.001	4430135.0	3099801.5	123.0
g	g4468.t1	Scaffolds_23	g8899.t1	TwiV4.001	4431022.0	3101193.5	257.0
g	g4469.t1	Scaffolds_23	g8900.t1	TwiV4.001	4434908.0	3105109.0	1651.0
g	g4470.t1	Scaffolds_23	g8901.t1	TwiV4.001	4439248.5	3109843.5	686.0
g	g4471.t1	Scaffolds_23	g8903.t1	TwiV4.001	4442315.5	3113983.5	682.0
g	g4472.t1	Scaffolds_23	g8904.t1	TwiV4.001	4445282.0	3115690.0	326.0
g	g4473.t1	Scaffolds_23	g8905.t1	TwiV4.001	4446946.0	3117790.0	538.0
g	g4474.t1	Scaffolds_23	g8906.t1	TwiV4.001	4448345.5	3119494.5	283.0
g	g4475.t1	Scaffolds_23	g8907.t1	TwiV4.001	4450105.5	3121346.0	429.0
g	g4476.t1	Scaffolds_23	g8909.t1	TwiV4.001	4453130.0	3127637.0	1089.0
g	g4477.t1	Scaffolds_23	g8910.t1	TwiV4.001	4455940.5	3130304.0	550.0
g	g4478.t1	Scaffolds_23	g8911.t1	TwiV4.001	4459434.5	3134150.0	1048.0
g	g4479.t1	Scaffolds_23	g8912.t1	TwiV4.001	4464521.0	3139479.0	340.0
g	g4480.t1	Scaffolds_23	g8913.t1	TwiV4.001	4465888.0	3143082.0	134.0
g	g4481.t1	Scaffolds_23	g8914.t1	TwiV4.001	4468785.0	3145520.5	832.0
g	g4482.t1	Scaffolds_23	g8916.t1	TwiV4.001	4475114.5	3151572.5	1328.0
g	g4483.t1	Scaffolds_23	g8917.t1	TwiV4.001	4480661.5	3157393.0	647.0
g	g4484.t1	Scaffolds_23	g8918.t1	TwiV4.001	4484918.5	3163264.5	957.0
g	g4485.t1	Scaffolds_23	g8919.t1	TwiV4.001	4488416.0	3168160.5	145.0
g	g4486.t1	Scaffolds_23	g8919.t1	TwiV4.001	4489551.0	3168160.5	211.0
g	g4487.t1	Scaffolds_23	g8920.t1	TwiV4.001	4490848.5	3170688.0	402.0
g	g4488.t1	Scaffolds_23	g8920.t1	TwiV4.001	4491907.0	3170688.0	348.0
g	g4489.t1	Scaffolds_23	g8922.t1	TwiV4.001	4494342.0	3174732.0	893.0
g	g4490.t1	Scaffolds_23	g8922.t1	TwiV4.001	4496362.0	3174732.0	437.0
g	g4491.t1	Scaffolds_23	g8923.t1	TwiV4.001	4497873.0	3177685.0	578.0
g	g4492.t1	Scaffolds_23	g8924.t1	TwiV4.001	4499498.5	3179612.5	439.0
g	g4493.t1	Scaffolds_23	g8926.t1	TwiV4.001	4504971.0	3185245.0	615.0
g	g4494.t1	Scaffolds_23	g8927.t1	TwiV4.001	4509844.5	3190455.5	789.0
g	g4495.t1	Scaffolds_23	g8928.t1	TwiV4.001	4514477.5	3196876.0	1009.0
g	g4496.t1	Scaffolds_23	g8928.t1	TwiV4.001	4519164.5	3196876.0	767.0
g	g4497.t1	Scaffolds_23	g8929.t1	TwiV4.001	4522300.0	3201933.0	399.0
g	g4498.t1	Scaffolds_23	g8930.t1	TwiV4.001	4523852.5	3203493.5	286.0
g	g4499.t1	Scaffolds_23	g8931.t1	TwiV4.001	4525249.5	3204976.0	391.0
g	g4500.t1	Scaffolds_23	g8932.t1	TwiV4.001	4526978.0	3206671.5	191.0
g	g4501.t1	Scaffolds_23	g8933.t1	TwiV4.001	4529332.5	3208593.5	474.0
g	g4502.t1	Scaffolds_23	g8934.t1	TwiV4.001	4530737.0	3211057.0	144.0
g	g4503.t1	Scaffolds_23	g8935.t1	TwiV4.001	4533429.5	3213830.5	699.0
g	g4504.t1	Scaffolds_23	g8936.t1	TwiV4.001	4536857.0	3217781.0	315.0
g	g4505.t1	Scaffolds_23	g8936.t1	TwiV4.001	4538997.0	3217781.0	120.0
g	g4506.t1	Scaffolds_23	g8937.t1	TwiV4.001	4540242.0	3221384.0	283.0
g	g4507.t1	Scaffolds_23	g8938.t1	TwiV4.001	4541627.5	3222844.5	181.0
g	g4508.t1	Scaffolds_23	g8938.t1	TwiV4.001	4542130.5	3222844.5	196.0
g	g4509.t1	Scaffolds_23	g8939.t1	TwiV4.001	4543852.5	3224927.5	682.0
g	g4510.t1	Scaffolds_23	g8940.t1	TwiV4.001	4546529.5	3231110.0	107.0
g	g4511.t1	Scaffolds_23	g8940.t1	TwiV4.001	4550943.0	3231110.0	1269.0
g	g4512.t1	Scaffolds_23	g8941.t1	TwiV4.001	4555810.0	3237072.0	713.0
g	g4513.t1	Scaffolds_23	g8942.t1	TwiV4.001	4557124.5	3238554.5	275.0
